elem_index,file_section_id,file_section_name,file_loc_from,file_loc_to,file_lane_name,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043
141,1037,Epiha Road Upper,0,415,All,2.93,4.74,7.59,11.92,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,7.59,11.92,18.24,26.89,37.75,0.03
142,41,Huamanu Street,0,116,All,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9,99.33,99.59,99.75,99.85,99.91,99.94,99.97,99.98,99.99,0,0,0
143,41,Huamanu Street,0,116,All,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9,99.33,99.59,99.75,99.85,99.91,99.94,99.97,99.98,99.99,99.99,100,100
144,16,Sarah Lane,0,515,All,4.74,7.59,11.92,18.24,26.89,37.75,50,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9,99.33,99.59,99.75,99.85,99.91
145,36,Paneika Lane,370,391,All,92.41,95.26,97.07,98.2,98.9,99.33,99.59,99.75,99.85,99.91,99.94,99.97,99.98,0,0,0,0,0,0.01,0.01,0.02
146,9339,Weston Way,1999,2369,All,73.11,4.74,0.25,0.41,0.67,1.1,1.8,2.93,4.74,0.25,0.41,0.67,1.1,1.8,2.93,4.74,0.25,0.41,0.67,1.1,1.8
147,1092,Bronte Road East,0,156,All,81.76,88.08,92.41,95.26,97.07,98.2,98.9,99.33,99.59,99.75,99.85,99.91,99.94,99.97,99.98,99.99,99.99,100,100,100,100
148,42,Te Manaki Street,0,377,All,7.59,11.92,18.24,26.89,37.75,50,62.25,73.11,81.76,0,0,0,0,0,0.01,0.01,0.02,0.03,0.06,0.09,0.15
149,974,Railway Terrace East,0,730,All,0.41,0.67,1.1,1.8,2.93,0,0,0,0,0,0.01,0.01,0.02,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1
150,29,Riroriro Road,122,139,All,0,0,0,0,0.01,0.01,0.02,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,0,0,0,0,0,0
151,9339,Weston Way,3457,3675,All,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,7.59,11.92,18.24,26.89,37.75,50,62.25,73.11,81.76,88.08,92.41,95.26
152,15,Fendall Close,643,736,All,1.8,2.93,4.74,7.59,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,7.59,11.92,18.24,26.89,37.75,50
153,974,Railway Terrace East,0,730,All,0.41,0.67,1.1,1.8,2.93,4.74,7.59,11.92,18.24,26.89,37.75,50,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9
154,33,Okoare Lane,0,58,All,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,7.59,11.92,18.24,26.89,37.75,50,62.25,73.11,81.76,88.08,92.41,95.26
155,37,Freemason Avenue,0,149,All,4.74,7.59,11.92,18.24,0,0,0,0,0,0.01,0.01,0.02,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8
156,35,Leicester Place,0,660,All,0,0.01,0.01,0.02,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,7.59,11.92,18.24,26.89,37.75,50
157,30,Curly McLeod Way,0,69,All,50,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9,99.33,99.59,99.75,99.85,99.91,99.94,99.97,99.98,99.99,99.99,100
158,25,Founders Lane,0,597,All,0,0,0.01,0.01,0.02,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,7.59,11.92,18.24,26.89,37.75
159,36,Paneika Lane,391,520,All,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,7.59,11.92,18.24,26.89,37.75,50,62.25,73.11,81.76,88.08
160,35,Leicester Place,0,660,All,0,0.01,0.01,0.02,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,7.59,11.92,18.24,26.89,37.75,0.67
161,43,Infantry Lane,0,95,All,26.89,37.75,50,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9,99.33,99.59,99.75,99.85,99.91,99.94,99.97,99.98,99.99
162,29,Riroriro Road,0,122,All,1.8,2.93,4.74,0,0,0,0,0,0.01,0.01,0.02,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93
163,15,Fendall Close,736,814,All,97.07,98.2,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1
164,9339,Weston Way,965,1051,All,0.25,0.41,0.67,1.1,1.8,2.93,4.74,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,0.03,0.06,0.09
165,23,Apple Orchard Lane,0,185,All,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9,99.33,99.59,1.1,0.01,0.02,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1
166,32,Karearea Lane,84,154,All,97.07,98.2,98.9,99.33,99.59,99.75,99.85,99.91,99.94,99.97,99.98,1.1,0.01,0.02,0.03,0.06,0.09,0.15,0.25,0.41,0.67
167,9339,Weston Way,2385,2696,All,50,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,0,0.01,0.01,0.02,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1
168,28,Stirrup Lane,0,261,All,1.8,2.93,4.74,7.59,11.92,18.24,26.89,37.75,50,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9,99.33,99.59,99.75
169,1013,Brook Street North,0,220,All,37.75,50,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9,99.33,99.59,99.75,99.85,99.91,99.94,99.97,99.98,99.99,99.99
170,7056,Dawick Street,78,88,All,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0.01,0.01,0.02,0.03,0.06
171,10,Upper Ahu Ahu Road,46,68,All,1.8,2.93,4.74,7.59,11.92,18.24,26.89,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01
172,32,Karearea Lane,0,56,All,81.76,88.08,92.41,95.26,97.07,98.2,98.9,99.33,99.59,1.1,0,0,0.01,0.01,0.02,0.03,0.06,0.09,0.15,0.25,0.41
173,20,Burkes Creek Road,765,1789,All,7.59,11.92,18.24,26.89,37.75,50,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9,99.33,99.59,99.75,99.85,99.91,99.94
174,16,Sarah Lane,0,515,All,4.74,7.59,11.92,18.24,26.89,37.75,50,62.25,73.11,0,0,0,0,0,0.01,0.01,0.02,0.03,0.06,0.09,0.15
175,1,Conifer Close,0,378,All,2.93,4.74,7.59,11.92,18.24,26.89,37.75,50,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9,99.33,99.59,99.75,99.85
176,9,Kowhai Glen,0,305,All,37.75,50,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9,99.33,99.59,99.75,99.85,99.91,99.94,99.97,99.98,99.99,99.99
177,1,Conifer Close,0,378,All,2.93,4.74,7.59,11.92,18.24,26.89,37.75,50,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9,99.33,99.59,99.75,99.85
178,30,Curly McLeod Way,0,69,All,50,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9,99.33,99.59,99.75,99.85,99.91,99.94,99.97,99.98,99.99,0.67,1.1
179,36,Paneika Lane,0,370,All,0,0,0,0,0,0,0.01,0.01,0.02,1.1,0,0,0.01,0.01,0.02,0.03,0.06,0.09,0.15,0.25,0.41
180,917,Port Street East,0,21,All,50,62.25,73.11,81.76,88.08,92.41,95.26,0,0,0,0,0,0.01,0.01,0.02,0.03,0.06,0.09,0.15,0.25,0.41
181,3,Matai Way,0,557,All,50,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9,99.33,99.59,99.75,99.85,99.91,99.94,99.97,99.98,99.99,99.99,100
182,38,Tyler Place,322,334,All,0.67,1.1,1.8,2.93,4.74,0,0,0,0,0,0.01,0.01,0.02,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1
183,1037,Epiha Road Upper,0,415,All,2.93,4.74,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,7.59,11.92,18.24,26.89,37.75,50,62.25,0.03
184,917,Port Street East,1340,1431,All,50,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9,99.33,99.59,99.75,99.85,99.91,99.94,99.97,99.98,99.99,99.99,100
185,917,Port Street East,21,396,All,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,7.59,0,0,0,0,0,0.01,0.01,0.02,0.03
186,29,Riroriro Road,0,122,All,1.8,2.93,4.74,7.59,11.92,18.24,26.89,37.75,50,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,0.67,1.1,1.8,2.93
187,23,Apple Orchard Lane,0,185,All,73.11,81.76,0,0,0,0,0,0.01,0.01,0.02,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,0.67,1.1
188,9339,Weston Way,886,939,All,1.8,2.93,4.74,7.59,0.01,0.02,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,0.01,0.02,0.03,0.06
189,4,Highfield Drive,0,71,All,37.75,50,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9,99.33,99.59,99.75,99.85,99.91,99.94,99.97,99.98,99.99,99.99
190,29,Riroriro Road,0,122,All,1.8,2.93,4.74,7.59,11.92,18.24,26.89,37.75,50,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9,99.33,99.59,99.75
191,38,Tyler Place,334,389,All,100,100,100,100,100,100,100,100,100,1.1,0.01,0.02,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8
192,13,Puriri Dale Way,0,293,All,81.76,88.08,92.41,95.26,97.07,98.2,98.9,99.33,99.59,99.75,99.85,99.91,99.94,99.97,99.98,99.99,99.99,100,100,100,100
193,917,Port Street East,1431,2115,All,2.93,4.74,7.59,11.92,18.24,26.89,37.75,50,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9,99.33,99.59,99.75,99.85
194,917,Port Street East,21,396,All,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,7.59,11.92,18.24,26.89,37.75,50,62.25,73.11,81.76,88.08
195,974,Railway Terrace East,0,730,All,0.41,0.67,1.1,1.8,2.93,4.74,7.59,11.92,18.24,26.89,37.75,50,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9
196,37,Freemason Avenue,149,172,All,0.01,0.01,0.02,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,7.59,11.92,18.24,26.89,37.75,50,62.25
197,9339,Weston Way,1051,1219,All,50,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,4.74,0.25,0.41,0.67,1.1,1.8,2.93,4.74,7.59,11.92,0.25
198,917,Port Street East,2120,2350,All,2.93,4.74,7.59,11.92,18.24,26.89,37.75,50,62.25,0,0,0,0,0,0.01,0.01,0.02,0.03,0.06,0.09,0.15
199,9339,Weston Way,1589,1999,All,73.11,81.76,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1
200,917,Port Street East,874,1340,All,50,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9,99.33,99.59,99.75,99.85,99.91,99.94,99.97,99.98,99.99,99.99,100
201,20,Burkes Creek Road,697,765,All,0.41,0.67,1.1,1.8,2.93,4.74,7.59,11.92,18.24,26.89,37.75,50,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9
202,18,Monaghan Way,0,80,All,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,7.59,11.92,18.24,26.89,37.75,50,62.25,73.11,81.76,88.08,92.41,95.26
203,6,Croatia Avenue,42,76,All,88.08,92.41,95.26,97.07,98.2,98.9,99.33,99.59,99.75,99.85,99.91,99.94,99.97,0,0,0,0,0,0,0,0
204,21,Tapeka Heights Lane,0,277,All,7.59,11.92,18.24,26.89,37.75,50,1.1,0.01,0.02,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,7.59
205,36,Paneika Lane,0,370,All,0,0,0,0,0,0,0.01,0.01,0.02,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,7.59
206,38,Tyler Place,279,322,All,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.02,0.03,0.06
207,917,Port Street East,0,21,All,50,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9,99.33,99.59,99.75,99.85,99.91,99.94,99.97,99.98,99.99,99.99,100
208,917,Port Street East,0,21,All,50,62.25,73.11,81.76,88.08,92.41,95.26,0,0,0,0,0,0.01,0.01,0.02,0.03,0.06,0.09,0.67,1.1,1.8
209,37,Freemason Avenue,149,172,All,0.01,0.01,0.02,0.03,0.06,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.02
210,20,Burkes Creek Road,697,765,All,0.41,0.67,1.1,1.8,2.93,0.01,0.02,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,0.01,0.02,0.03
211,38,Tyler Place,279,322,All,100,100,100,100,100,100,100,100,100,1.1,0,0,0.01,0.01,0.02,0.03,0.06,0.09,0.15,0.25,0.41
212,20,Burkes Creek Road,697,765,All,0.41,0.67,1.1,1.8,2.93,0.01,0.02,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,7.59,11.92,18.24
213,10,Upper Ahu Ahu Road,0,46,All,11.92,18.24,26.89,37.75,50,62.25,73.11,81.76,88.08,92.41,0,0,0,0,0,0.01,0.01,0.02,0.03,0.06,0.09
214,9339,Weston Way,2385,2696,All,50,62.25,73.11,0,0.01,0.01,0.02,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,7.59,11.92,18.24
215,20,Burkes Creek Road,0,21,All,2.93,4.74,7.59,11.92,18.24,4.74,0.25,0.41,0.67,1.1,1.8,2.93,4.74,7.59,11.92,0.25,0.41,0.67,1.1,1.8,2.93
216,8,Tarras Road,86,120,All,0.01,0.02,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,7.59,11.92,18.24,26.89,37.75,50,62.25,73.11
217,20,Burkes Creek Road,0,21,All,2.93,4.74,7.59,11.92,18.24,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,0.03,0.06,0.09,0.15,0.25
218,12,Kriletich Drive,0,263,All,50,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9,99.33,99.59,99.75,99.85,99.91,99.94,99.97,99.98,99.99,99.99,100
219,25,Founders Lane,0,597,All,0,0,0.01,0.01,0.02,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,7.59,11.92,18.24,26.89,37.75
220,9,Kowhai Glen,0,305,All,37.75,50,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9,99.33,99.59,99.75,99.85,99.91,99.94,99.97,99.98,99.99,99.99
221,3,Matai Way,0,557,All,50,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9,99.33,99.59,99.75,99.85,99.91,99.94,99.97,99.98,99.99,99.99,100
222,15,Fendall Close,438,585,All,1.8,2.93,4.74,7.59,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,7.59,11.92,18.24,0.03,0.06,0.09
223,11,Lower Ahu Ahu Road,0,158,All,1.8,2.93,4.74,7.59,11.92,18.24,26.89,37.75,50,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9,99.33,99.59,99.75
224,38,Tyler Place,334,389,All,100,100,100,100,100,100,100,100,100,100,100,100,0.67,1.1,1.8,2.93,4.74,7.59,0,0,0
225,10,Upper Ahu Ahu Road,0,46,All,11.92,18.24,26.89,37.75,50,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9,99.33,99.59,99.75,99.85,99.91,99.94,99.97
226,15,Fendall Close,0,438,All,4.74,4.74,0.25,0.41,0.67,1.1,1.8,2.93,4.74,0.25,0.41,0.67,1.1,1.8,2.93,4.74,7.59,11.92,18.24,26.89,37.75
227,37,Freemason Avenue,149,172,All,0.01,0.01,0.02,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,7.59,11.92,18.24,26.89,37.75,50,62.25
228,27,Gallop Lane,116,136,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.02,0.03,0.06,0.09,0.15,0.25
229,917,Port Street East,2120,2350,All,2.93,4.74,7.59,11.92,18.24,26.89,37.75,50,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9,99.33,99.59,99.75,99.85
230,9339,Weston Way,3457,3675,All,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,7.59,11.92,18.24,26.89,37.75,50,62.25,73.11,81.76,88.08,92.41,95.26
231,9339,Weston Way,1237,1589,All,73.11,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8
232,16,Sarah Lane,0,515,All,4.74,7.59,11.92,18.24,26.89,37.75,50,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9,99.33,99.59,99.75,99.85,99.91
233,33,Okoare Lane,0,58,All,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,7.59,11.92,18.24,0.67,1.1,1.8,2.93,4.74,7.59,0,0,0
234,20,Burkes Creek Road,697,765,All,0.41,0.67,1.1,1.8,2.93,4.74,7.59,11.92,18.24,26.89,37.75,50,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9
235,20,Burkes Creek Road,549,697,All,7.59,11.92,18.24,26.89,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,7.59,11.92,18.24,26.89,37.75,50
236,20,Burkes Creek Road,0,21,All,2.93,4.74,7.59,11.92,18.24,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,7.59,11.92,0.03,0.06,0.09
237,27,Gallop Lane,0,116,All,1.8,2.93,4.74,7.59,0,0,0,0,0,0.01,0.01,0.02,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8
238,10,Upper Ahu Ahu Road,46,68,All,1.8,2.93,4.74,7.59,11.92,18.24,26.89,37.75,50,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9,99.33,99.59,99.75
239,11,Lower Ahu Ahu Road,0,158,All,1.8,2.93,4.74,7.59,11.92,18.24,26.89,37.75,50,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9,99.33,99.59,99.75
240,37,Freemason Avenue,0,149,All,4.74,7.59,11.92,18.24,26.89,37.75,50,0,0,0,0,0,0.01,0.01,0.02,0.03,0.06,0.09,0.15,0.25,0.41
241,9339,Weston Way,2385,2696,All,50,62.25,73.11,81.76,88.08,92.41,95.26,0,0.01,0.01,0.02,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93
242,9339,Weston Way,2385,2696,All,50,62.25,73.11,81.76,88.08,92.41,95.26,2.93,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,7.59,11.92,18.24
243,35,Leicester Place,0,660,All,0,0.01,0.01,0.02,0.03,0.06,0.09,0.15,0.25,0.41,0.67,0.67,1.1,1.8,2.93,4.74,7.59,0,0,0,0
244,9339,Weston Way,1999,2369,All,73.11,81.76,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1
245,917,Port Street East,1431,2115,All,2.93,4.74,7.59,11.92,18.24,26.89,37.75,50,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9,99.33,99.59,99.75,99.85
246,9339,Weston Way,2696,3114,All,50,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9,99.33,99.59,99.75,99.85,99.91,99.94,99.97,99.98,99.99,99.99,100
247,2,Fladgate Drive,0,565,All,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9,99.33,99.59,99.75,99.85,99.91,99.94,99.97,99.98,99.99,99.99,100,100,100
248,20,Burkes Creek Road,697,765,All,0.41,0.67,1.1,1.8,2.93,4.74,7.59,11.92,18.24,26.89,37.75,50,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9
249,9339,Weston Way,1999,2369,All,73.11,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8
250,8,Tarras Road,0,86,All,0.41,0.67,1.1,1.8,2.93,4.74,7.59,11.92,18.24,26.89,37.75,50,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9
251,35,Leicester Place,0,660,All,0,0.01,0.01,0.02,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,7.59,11.92,18.24,26.89,37.75,50
252,9339,Weston Way,965,1051,All,0.25,0.41,0.67,1.1,1.8,2.93,4.74,7.59,11.92,18.24,26.89,37.75,50,62.25,4.74,7.59,0.03,0.06,0.09,0.15,0.25
253,15,Fendall Close,0,438,All,4.74,7.59,11.92,18.24,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,0.03,0.06,0.09,0.15,0.25,0.41
254,43,Infantry Lane,0,95,All,26.89,37.75,50,62.25,73.11,1.1,0.01,0.02,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,7.59,11.92
255,11,Lower Ahu Ahu Road,0,158,All,1.8,2.93,4.74,1.1,0.01,0.02,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,7.59,11.92,18.24,26.89
256,1035,Cousins Avenue East,0,61,All,2.93,4.74,7.59,11.92,18.24,26.89,37.75,50,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9,99.33,99.59,99.75,99.85
257,36,Paneika Lane,0,370,All,0,0,0,0,0,0,0.01,0.01,0.02,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,7.59
258,917,Port Street East,21,396,All,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,7.59,11.92,18.24,26.89,37.75,50,62.25,73.11,81.76,88.08
259,32,Karearea Lane,84,154,All,97.07,1.1,0.01,0.02,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,7.59,11.92,18.24,26.89,37.75,50
260,9339,Weston Way,1051,1219,All,50,62.25,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1
261,32,Karearea Lane,154,820,All,37.75,50,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9,99.33,99.59,99.75,99.85,99.91,99.94,99.97,99.98,99.99,99.99
262,20,Burkes Creek Road,549,697,All,7.59,11.92,18.24,4.74,0.25,0.41,0.67,1.1,1.8,2.93,4.74,7.59,11.92,18.24,26.89,37.75,50,62.25,0.25,0.41,0.67
263,27,Gallop Lane,116,136,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.02,0.03,0.06,0.09,0.15,0.25
264,9339,Weston Way,3457,3675,All,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,7.59,11.92,18.24,26.89,37.75,50,62.25,73.11,81.76,88.08,92.41,95.26
265,44,Dickins Lane,474,1091,All,0,0,0.01,0.01,0.02,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,7.59,11.92,18.24,26.89,37.75
266,37,Freemason Avenue,172,362,All,2.93,4.74,7.59,11.92,18.24,26.89,37.75,50,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9,99.33,99.59,99.75,99.85
267,27,Gallop Lane,116,136,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.02,0.03,0.06,0.09,0.15,0.25
268,5,Vintry Drive,0,362,All,26.89,37.75,50,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9,99.33,99.59,99.75,99.85,99.91,99.94,99.97,99.98,99.99
269,22,Sir John McKenzie Drive,0,530,All,2.93,4.74,7.59,11.92,18.24,26.89,37.75,50,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9,99.33,99.59,99.75,99.85
270,917,Port Street East,2120,2350,All,2.93,4.74,7.59,11.92,18.24,26.89,37.75,50,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9,99.33,99.59,99.75,99.85
271,917,Port Street East,1431,2115,All,2.93,4.74,7.59,11.92,18.24,26.89,37.75,50,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9,99.33,99.59,99.75,99.85
272,22,Sir John McKenzie Drive,0,530,All,2.93,4.74,7.59,11.92,18.24,26.89,37.75,50,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9,99.33,99.59,99.75,99.85
273,38,Tyler Place,334,389,All,100,0,0,0,0,0,0.01,0.01,0.02,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,7.59
274,38,Tyler Place,322,334,All,0.67,1.1,1.8,2.93,4.74,7.59,11.92,18.24,26.89,37.75,50,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9,99.33
275,38,Tyler Place,322,334,All,0.67,1.1,1.8,2.93,4.74,0,0,0,0,0,0.01,0.01,0.02,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1
276,15,Fendall Close,438,585,All,1.8,2.93,4.74,7.59,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,7.59,11.92,18.24,0.03,0.06,0.09
277,37,Freemason Avenue,0,149,All,4.74,7.59,11.92,18.24,26.89,37.75,50,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9,99.33,99.59,99.75,99.85,99.91
278,3,Matai Way,0,557,All,50,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9,99.33,99.59,99.75,99.85,99.91,99.94,99.97,99.98,99.99,99.99,100
279,25,Founders Lane,0,597,All,0,0,0.01,0.01,0.02,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,7.59,11.92,18.24,26.89,37.75
280,24,George Noble Road,0,272,All,1.8,2.93,4.74,7.59,11.92,18.24,26.89,37.75,50,62.25,73.11,81.76,88.08,92.41,95.26,97.07,98.2,98.9,99.33,99.59,99.75
281,44,Dickins Lane,474,1091,All,0,0,0.01,0.01,0.02,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,7.59,11.92,18.24,26.89,37.75
282,36,Paneika Lane,0,370,All,0,0,0,0,0,0,0.01,0.01,0.02,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,7.59
283,36,Paneika Lane,0,370,All,0,0,0,0,0,0,0.01,0.01,0.02,0.03,0.06,0.09,0.15,0.25,0.41,0.67,1.1,1.8,2.93,4.74,7.59
